id,uuid,user_id,user_login,user_name,license,url,image_url,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id
216968481,926e6c04-1460-4e53-83fe-fbe2776c3741,83410,th92105,Tom and T Herman,CC-BY,https://www.inaturalist.org/observations/216968481,https://inaturalist-open-data.s3.amazonaws.com/photos/383773480/medium.jpeg,Spotless Lady Beetle,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
216979379,ebc2888b-00d6-48af-b21a-8506bef3b661,1447753,johnrosford,John Rosford,CC0,https://www.inaturalist.org/observations/216979379,https://inaturalist-open-data.s3.amazonaws.com/photos/383788517/medium.jpg,Spotless Lady Beetle,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
217385792,6d29eb65-b434-4c9f-b2e0-73c5286861ef,18314,jenniferarrow7,Jennifer Arrow,CC-BY,https://www.inaturalist.org/observations/217385792,https://inaturalist-open-data.s3.amazonaws.com/photos/384566567/medium.jpg,Spotless Lady Beetle,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
218261170,1fe69199-8b5f-44b2-81df-903f6a638561,3786877,aiveris,Aiveris,CC-BY,https://www.inaturalist.org/observations/218261170,https://inaturalist-open-data.s3.amazonaws.com/photos/386205596/medium.jpeg,Spotless Lady Beetle,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
218433341,900eb7c7-6f72-45b1-abcf-97d1509a3498,6252530,sofiarojasss,Sofía Rojas,CC-BY,https://www.inaturalist.org/observations/218433341,https://inaturalist-open-data.s3.amazonaws.com/photos/386523422/medium.jpeg,Spotless Lady Beetle,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
218629567,abd106c2-351d-4f88-84f1-a7d662fcbe5b,2316737,leobreder,Leonardo Breder Passalacqua,,https://www.inaturalist.org/observations/218629567,https://inaturalist-open-data.s3.amazonaws.com/photos/386892615/medium.jpeg,Joaninha-sem-pintas,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
218836165,7c5a1d07-63b2-4819-aa23-4bfb102a0645,2495027,cynodon,Joseph Aubert,CC-BY,https://www.inaturalist.org/observations/218836165,https://inaturalist-open-data.s3.amazonaws.com/photos/387285771/medium.jpeg,Spotless Lady Beetle,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
219030626,c00ae79e-ac65-45c1-ae5d-e47166e25216,3794519,daniel_benefiel,Daniel Benefiel,CC-BY,https://www.inaturalist.org/observations/219030626,https://inaturalist-open-data.s3.amazonaws.com/photos/387645453/medium.jpg,Spotless Lady Beetle,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
219039540,0cee3f42-95af-4b35-b472-7cdd174570d1,22589,sambiology,Sam Kieschnick,CC-BY,https://www.inaturalist.org/observations/219039540,https://inaturalist-open-data.s3.amazonaws.com/photos/387663484/medium.jpeg,Spotless Lady Beetle,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
219136920,f13b4981-0984-4023-9389-a85b5da28936,1127920,aranda87,Bruno Henrique Aranda,CC-BY,https://www.inaturalist.org/observations/219136920,https://inaturalist-open-data.s3.amazonaws.com/photos/387841185/medium.jpeg,Joaninha-sem-pintas,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
219471927,b0b04664-0b37-48b5-822c-51289f0bc700,252977,jessmullins,Jess Mullins,CC-BY,https://www.inaturalist.org/observations/219471927,https://inaturalist-open-data.s3.amazonaws.com/photos/388472599/medium.jpeg,Spotless Lady Beetle,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
219492599,0f7e23d3-37e6-40c1-a139-942ba7330322,4072918,hawkparty,Hawk T.,CC-BY,https://www.inaturalist.org/observations/219492599,https://inaturalist-open-data.s3.amazonaws.com/photos/388508776/medium.jpeg,Spotless Lady Beetle,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
219635600,dc178f35-15c4-40bf-b271-678a32ee6c7f,7455184,dhasdf,,CC-BY,https://www.inaturalist.org/observations/219635600,https://inaturalist-open-data.s3.amazonaws.com/photos/388775039/medium.jpg,Spotless Lady Beetle,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
220960136,903652b9-1b7e-4314-9c51-4491ba56e015,5235266,catalina159,Catalina Ayala,CC-BY,https://www.inaturalist.org/observations/220960136,https://inaturalist-open-data.s3.amazonaws.com/photos/391257934/medium.jpeg,Spotless Lady Beetle,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
220986339,90992aaa-bfe4-42f6-892e-2154eb8075a6,1582940,brandonjjohnson,Brandon Johnson,CC-BY,https://www.inaturalist.org/observations/220986339,https://inaturalist-open-data.s3.amazonaws.com/photos/391305300/medium.jpeg,Spotless Lady Beetle,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
221133869,536c24e3-b653-480f-aa2b-d7e6cb420146,756324,dlevitis,Daniel Levitis,CC-BY,https://www.inaturalist.org/observations/221133869,https://inaturalist-open-data.s3.amazonaws.com/photos/391583476/medium.jpg,Spotless Lady Beetle,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
221162704,5e0e721f-f9e8-4214-acb4-70f9a090ddd6,1454648,r-a-p,RAP,CC-BY,https://www.inaturalist.org/observations/221162704,https://inaturalist-open-data.s3.amazonaws.com/photos/391637689/medium.jpg,Catarina sin manchas,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
222095846,bad9c5b9-1384-4f3b-9797-c18f2605f551,1013209,riverahlquist,River Ahlquist,CC-BY,https://www.inaturalist.org/observations/222095846,https://inaturalist-open-data.s3.amazonaws.com/photos/393377243/medium.jpg,Spotless Lady Beetle,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
222380378,7e4802d7-b8ef-4261-b4c6-b761b35112f2,6485705,decoyhedgehog,William Walker,CC-BY-NC,https://www.inaturalist.org/observations/222380378,https://inaturalist-open-data.s3.amazonaws.com/photos/393920110/medium.jpeg,Spotless Lady Beetle,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
222657887,eb1af98c-5862-4d49-9ca2-17bcc7aeca39,1582940,brandonjjohnson,Brandon Johnson,CC-BY,https://www.inaturalist.org/observations/222657887,https://inaturalist-open-data.s3.amazonaws.com/photos/394436627/medium.jpeg,Spotless Lady Beetle,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
222722352,32eef250-37b4-439c-8fe3-74af7fb33029,3786877,aiveris,Aiveris,CC-BY,https://www.inaturalist.org/observations/222722352,https://inaturalist-open-data.s3.amazonaws.com/photos/394559276/medium.jpeg,Spotless Lady Beetle,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
223238716,6b9cb569-1347-4975-94cc-54dc7e376632,2526742,ajott,"",CC-BY,https://www.inaturalist.org/observations/223238716,https://inaturalist-open-data.s3.amazonaws.com/photos/395523309/medium.jpeg,Spotless Lady Beetle,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
223414668,cd99f2b9-5893-48a8-bf74-03620c689e0b,3786877,aiveris,Aiveris,CC-BY,https://www.inaturalist.org/observations/223414668,https://inaturalist-open-data.s3.amazonaws.com/photos/395849863/medium.jpg,Spotless Lady Beetle,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
223885232,b09c9f75-e117-4cab-801f-67106647209f,232439,harrier,"",CC-BY,https://www.inaturalist.org/observations/223885232,https://inaturalist-open-data.s3.amazonaws.com/photos/396730979/medium.jpg,Spotless Lady Beetle,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
224467606,de83dcfb-06f6-4987-9293-870d2b2e6917,363321,pufferchung,Michelle W. （鍾偉瑋）,CC-BY,https://www.inaturalist.org/observations/224467606,https://inaturalist-open-data.s3.amazonaws.com/photos/397839288/medium.jpeg,Spotless Lady Beetle,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
224943838,a8d7d708-e9e2-49fa-8187-5e0990939ca4,7282900,moots_htx,Alexis Smith,CC-BY,https://www.inaturalist.org/observations/224943838,https://inaturalist-open-data.s3.amazonaws.com/photos/398747382/medium.jpeg,Spotless Lady Beetle,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
225637954,adc9fd89-bbf7-4a25-89bb-a44ecf0f05c9,7455184,dhasdf,,CC-BY,https://www.inaturalist.org/observations/225637954,https://inaturalist-open-data.s3.amazonaws.com/photos/400073544/medium.jpg,Spotless Lady Beetle,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
225832394,2c7df32d-055d-47be-b6c2-030177c0cc4c,3786877,aiveris,Aiveris,CC-BY,https://www.inaturalist.org/observations/225832394,https://inaturalist-open-data.s3.amazonaws.com/photos/400442099/medium.jpeg,Spotless Lady Beetle,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
225930544,6ddca4a0-83ef-4b86-825b-a8dbffbec6c4,486973,bobnieman,Bob Nieman,CC-BY,https://www.inaturalist.org/observations/225930544,https://inaturalist-open-data.s3.amazonaws.com/photos/400623809/medium.jpg,Spotless Lady Beetle,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
226099463,f2426b8f-cda6-4088-97e3-71b3d348c3aa,3786877,aiveris,Aiveris,CC-BY,https://www.inaturalist.org/observations/226099463,https://inaturalist-open-data.s3.amazonaws.com/photos/400948056/medium.jpeg,Spotless Lady Beetle,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
226945358,cbbe18be-eb1d-4ec2-bc85-3ea5a9f2e00f,5235266,catalina159,Catalina Ayala,CC-BY,https://www.inaturalist.org/observations/226945358,https://inaturalist-open-data.s3.amazonaws.com/photos/402544735/medium.jpeg,Spotless Lady Beetle,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
227009972,58c9596d-7d0b-49d0-be7f-bb7925955f45,7453584,texas_nature_family,Texas Bird Family,CC-BY,https://www.inaturalist.org/observations/227009972,https://inaturalist-open-data.s3.amazonaws.com/photos/402669838/medium.jpg,Spotless Lady Beetle,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
227418408,7c712f02-50de-4538-a5e5-aa874088861f,3786877,aiveris,Aiveris,CC-BY,https://www.inaturalist.org/observations/227418408,https://inaturalist-open-data.s3.amazonaws.com/photos/403441574/medium.jpeg,Spotless Lady Beetle,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
227780078,25182299-ff74-47c7-a3df-a7319453bd2d,5992472,joslud,José DHoy,CC-BY,https://www.inaturalist.org/observations/227780078,https://inaturalist-open-data.s3.amazonaws.com/photos/404120842/medium.jpg,Catarina sin manchas,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
228339437,e04b782a-ee43-442a-b67e-61873a74995f,481431,megakylie,Kylie Etter,CC-BY,https://www.inaturalist.org/observations/228339437,https://inaturalist-open-data.s3.amazonaws.com/photos/405183405/medium.jpeg,Spotless Lady Beetle,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
228506543,1df2b2c9-35aa-4a86-9a75-813d75f31bc0,421102,wendybirds,Wendy McCrady,CC-BY,https://www.inaturalist.org/observations/228506543,https://inaturalist-open-data.s3.amazonaws.com/photos/405479945/medium.jpg,Spotless Lady Beetle,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
228539882,99401e9e-5125-4085-b1a3-acd39d3de62e,279696,bungelina,"",CC-BY,https://www.inaturalist.org/observations/228539882,https://inaturalist-open-data.s3.amazonaws.com/photos/405561501/medium.jpeg,Spotless Lady Beetle,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
228936400,279ef84d-9b12-46b9-933c-9408488590a9,3786877,aiveris,Aiveris,CC-BY,https://www.inaturalist.org/observations/228936400,https://inaturalist-open-data.s3.amazonaws.com/photos/406323963/medium.jpeg,Spotless Lady Beetle,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
228961992,a1105fad-5a4f-4184-9698-43ac1c9e2b23,3786877,aiveris,Aiveris,CC-BY,https://www.inaturalist.org/observations/228961992,https://inaturalist-open-data.s3.amazonaws.com/photos/406374830/medium.jpeg,Spotless Lady Beetle,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
229105853,679fd1c2-090b-460e-ab89-55f3166efb01,5235266,catalina159,Catalina Ayala,CC-BY,https://www.inaturalist.org/observations/229105853,https://inaturalist-open-data.s3.amazonaws.com/photos/406641376/medium.jpeg,Catarina sin manchas,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
229556522,78ae634f-5548-401f-83d5-fc33c3e8f2a6,18314,jenniferarrow7,Jennifer Arrow,CC-BY,https://www.inaturalist.org/observations/229556522,https://inaturalist-open-data.s3.amazonaws.com/photos/407487615/medium.jpeg,Spotless Lady Beetle,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
229966440,0633dc0a-377a-4ccd-b3e9-8c12c499e2a3,4128246,floroortizcontreras,Floro Ortiz Contreras,CC-BY,https://www.inaturalist.org/observations/229966440,https://inaturalist-open-data.s3.amazonaws.com/photos/408266452/medium.jpeg,Catarina sin manchas,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
230095765,42f3e1c0-83e5-4f12-a569-80d124fc6e88,5207497,danielsd,Daniel Duarte,CC-BY-NC,https://www.inaturalist.org/observations/230095765,https://inaturalist-open-data.s3.amazonaws.com/photos/408517985/medium.jpeg,Joaninha-sem-pintas,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
230208447,f7450ed6-f35a-42e1-92db-1268e9be3013,83410,th92105,Tom and T Herman,CC-BY,https://www.inaturalist.org/observations/230208447,https://inaturalist-open-data.s3.amazonaws.com/photos/408730790/medium.jpeg,Spotless Lady Beetle,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
230307152,d4a241f5-8e7e-4143-94b4-097dedec8bf6,22589,sambiology,Sam Kieschnick,CC-BY,https://www.inaturalist.org/observations/230307152,https://inaturalist-open-data.s3.amazonaws.com/photos/408918714/medium.jpeg,Spotless Lady Beetle,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
230385264,c0c23683-915d-4952-8a6b-47f9e7f7d5af,2645618,threeagoutdoors,Luke Padon,CC-BY,https://www.inaturalist.org/observations/230385264,https://inaturalist-open-data.s3.amazonaws.com/photos/409069506/medium.jpeg,Spotless Lady Beetle,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
230396651,d4cfe7e8-0667-4b0f-9c6f-f2ebe5a00c1c,3786877,aiveris,Aiveris,CC-BY,https://www.inaturalist.org/observations/230396651,https://inaturalist-open-data.s3.amazonaws.com/photos/409092503/medium.jpeg,Spotless Lady Beetle,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
231127629,1520da1b-c95d-4bbe-87e7-562ce8c810ae,5335565,vinicius_s_domingues,,CC-BY,https://www.inaturalist.org/observations/231127629,https://inaturalist-open-data.s3.amazonaws.com/photos/410458231/medium.jpeg,Joaninha-sem-pintas,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
232765337,bd7524c8-dd76-4511-85e6-3fb0dcc4da33,920598,rich451,Rich Sommer,CC-BY,https://www.inaturalist.org/observations/232765337,https://inaturalist-open-data.s3.amazonaws.com/photos/413569194/medium.jpeg,Spotless Lady Beetle,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
232933637,97f52dfa-55bf-423d-8256-b27c6eeeac89,6397916,arcaniac,,CC-BY,https://www.inaturalist.org/observations/232933637,https://inaturalist-open-data.s3.amazonaws.com/photos/413897920/medium.jpeg,Spotless Lady Beetle,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
233617093,eb0f2a79-ebad-4df4-89c7-7a690d773ac2,5235266,catalina159,Catalina Ayala,CC-BY,https://www.inaturalist.org/observations/233617093,https://inaturalist-open-data.s3.amazonaws.com/photos/415198207/medium.jpeg,Spotless Lady Beetle,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
233621551,47a5ae4b-7544-4c36-a532-9731a1129de0,5235266,catalina159,Catalina Ayala,CC-BY,https://www.inaturalist.org/observations/233621551,https://inaturalist-open-data.s3.amazonaws.com/photos/415207609/medium.jpeg,Spotless Lady Beetle,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
233821590,44f28813-85ba-4e1f-9aec-f5237e070d2c,733101,pablohcapovilla,Pablo H Capovilla,CC-BY,https://www.inaturalist.org/observations/233821590,https://inaturalist-open-data.s3.amazonaws.com/photos/415587917/medium.jpeg,Catarina sin manchas,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
234405620,5bd74804-f70b-47da-aca2-23cfb8bf0fb3,7147616,baile320,tyler bailey,CC-BY,https://www.inaturalist.org/observations/234405620,https://inaturalist-open-data.s3.amazonaws.com/photos/416707845/medium.jpeg,Spotless Lady Beetle,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
234949622,b5db5c1f-9f13-470e-a88b-1817df3a9404,6517541,adszakacs,Alexandria Szakacs,CC0,https://www.inaturalist.org/observations/234949622,https://inaturalist-open-data.s3.amazonaws.com/photos/417753841/medium.jpeg,Spotless Lady Beetle,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
235228579,76cc15fe-9449-42a2-8be2-bd608d34a8d3,5880267,damienxw,Damien Wallace,CC-BY,https://www.inaturalist.org/observations/235228579,https://inaturalist-open-data.s3.amazonaws.com/photos/418301896/medium.jpeg,Spotless Lady Beetle,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
235234779,1c1ab369-908f-4296-90b8-714b47ad02db,118471,peterwchen,Peter Chen 2.0,CC-BY,https://www.inaturalist.org/observations/235234779,https://inaturalist-open-data.s3.amazonaws.com/photos/418309578/medium.jpg,Spotless Lady Beetle,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
235272775,0632f39b-372d-4d59-b6a4-0b6ac2b0a086,173183,serpophaga,Adam J. Searcy,CC-BY,https://www.inaturalist.org/observations/235272775,https://inaturalist-open-data.s3.amazonaws.com/photos/418392425/medium.jpeg,Spotless Lady Beetle,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
235659239,300aec7c-c1e4-4a20-823e-e23452b8abe7,3786877,aiveris,Aiveris,CC-BY,https://www.inaturalist.org/observations/235659239,https://inaturalist-open-data.s3.amazonaws.com/photos/419137107/medium.jpeg,Spotless Lady Beetle,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
235806584,0bc1655e-b79d-4edb-b364-44030bd26456,173183,serpophaga,Adam J. Searcy,CC-BY,https://www.inaturalist.org/observations/235806584,https://inaturalist-open-data.s3.amazonaws.com/photos/419417753/medium.jpeg,Spotless Lady Beetle,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
236179471,f87d5f19-d3ef-4d20-8398-0d05d204ffd5,3786877,aiveris,Aiveris,CC-BY,https://www.inaturalist.org/observations/236179471,https://inaturalist-open-data.s3.amazonaws.com/photos/420144914/medium.jpeg,Spotless Lady Beetle,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
236179941,bd445cc8-9a9d-4329-ba93-7a662fea8c49,3786877,aiveris,Aiveris,CC-BY,https://www.inaturalist.org/observations/236179941,https://inaturalist-open-data.s3.amazonaws.com/photos/420146064/medium.jpeg,Spotless Lady Beetle,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
236559081,627455a6-4427-4e86-8c09-286a111d8fe5,3003602,birdingtexan,Chet Burrier,CC-BY,https://www.inaturalist.org/observations/236559081,https://inaturalist-open-data.s3.amazonaws.com/photos/420864697/medium.jpeg,Spotless Lady Beetle,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
236942865,861e7810-5415-4c6f-be94-32b0ad968061,262841,hydrocycler,Hydrocycler (Elizabeth Dougherty),CC-BY,https://www.inaturalist.org/observations/236942865,https://inaturalist-open-data.s3.amazonaws.com/photos/421591713/medium.jpeg,Spotless Lady Beetle,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
236942874,cbd2e8f3-6cba-4c40-a5e6-4db49941af42,262841,hydrocycler,Hydrocycler (Elizabeth Dougherty),CC-BY,https://www.inaturalist.org/observations/236942874,https://inaturalist-open-data.s3.amazonaws.com/photos/421610309/medium.jpeg,Spotless Lady Beetle,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
237368805,16417f1c-ea01-4932-83c8-168b6688adf2,3003602,birdingtexan,Chet Burrier,CC-BY,https://www.inaturalist.org/observations/237368805,https://inaturalist-open-data.s3.amazonaws.com/photos/422433366/medium.jpeg,Spotless Lady Beetle,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
238696409,e5173a02-5ebb-4853-b919-9ee698f8d03c,5335565,vinicius_s_domingues,,CC-BY,https://www.inaturalist.org/observations/238696409,https://inaturalist-open-data.s3.amazonaws.com/photos/424994335/medium.jpeg,Joaninha-sem-pintas,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
238856704,3c166ddc-9cef-4da2-9b84-ce600231089a,22589,sambiology,Sam Kieschnick,CC-BY,https://www.inaturalist.org/observations/238856704,https://inaturalist-open-data.s3.amazonaws.com/photos/425306794/medium.jpeg,Spotless Lady Beetle,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
238881232,20ab1250-1403-4eb2-8448-25f5d7b9df69,6580070,eldritchsleuth,Eldritch,CC-BY,https://www.inaturalist.org/observations/238881232,https://inaturalist-open-data.s3.amazonaws.com/photos/425356857/medium.jpeg,Spotless Lady Beetle,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
239116153,1d0f4fcc-28fe-4f15-9948-947c8582c867,2425108,lkz,Lucas Lopes,CC-BY,https://www.inaturalist.org/observations/239116153,https://inaturalist-open-data.s3.amazonaws.com/photos/425804831/medium.jpg,Joaninha-sem-pintas,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
239290530,93dc79b2-0735-49c6-b4ae-12fc4f02f65b,6517541,adszakacs,Alexandria Szakacs,CC0,https://www.inaturalist.org/observations/239290530,https://inaturalist-open-data.s3.amazonaws.com/photos/426144483/medium.jpeg,Spotless Lady Beetle,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
239339324,958fce12-7229-4ec6-8546-04bbf464a106,2475199,eaisaacson,Eric Alan Isaacson,CC-BY,https://www.inaturalist.org/observations/239339324,https://inaturalist-open-data.s3.amazonaws.com/photos/426251739/medium.jpeg,Spotless Lady Beetle,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
239738256,c3c026d7-d23f-4737-8ca9-51511b75a675,42111,belemqueuedelapin,José Belem Hernández Díaz,CC-BY-NC,https://www.inaturalist.org/observations/239738256,https://inaturalist-open-data.s3.amazonaws.com/photos/427019719/medium.jpeg,Catarina sin manchas,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
239830297,caf403b5-115a-48fa-bc8f-221e3b452544,7323498,rosalinda30074,Rosalinda Melendrez,CC-BY,https://www.inaturalist.org/observations/239830297,https://inaturalist-open-data.s3.amazonaws.com/photos/427197249/medium.jpeg,Spotless Lady Beetle,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
240245348,466f0c70-219b-4fda-9a89-6290187f498e,3786877,aiveris,Aiveris,CC-BY,https://www.inaturalist.org/observations/240245348,https://inaturalist-open-data.s3.amazonaws.com/photos/427996773/medium.jpeg,Spotless Lady Beetle,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
240792013,45b7c7a9-b89d-4be0-8166-75c36d42cd05,4573202,gatorhawk,Josiah Londerée,CC-BY,https://www.inaturalist.org/observations/240792013,https://inaturalist-open-data.s3.amazonaws.com/photos/429047127/medium.jpeg,Spotless Lady Beetle,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
241372240,92c46539-3f0e-4e82-ad5b-8c0dfba26b11,2321627,mariaeduardagirelli,Maria Eduarda Girelli,CC-BY,https://www.inaturalist.org/observations/241372240,https://inaturalist-open-data.s3.amazonaws.com/photos/430170776/medium.jpeg,Joaninha-sem-pintas,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
241519523,1c92543c-704d-4cd6-896b-15d87ca10ee0,3606100,christophercooke,Christopher Cooke,CC-BY,https://www.inaturalist.org/observations/241519523,https://inaturalist-open-data.s3.amazonaws.com/photos/430451864/medium.jpeg,Spotless Lady Beetle,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
241733679,3522d64a-a3f7-400c-997c-aeed5a9307fe,2956565,luanmazzeo,Luan Mazzeo,CC-BY,https://www.inaturalist.org/observations/241733679,https://inaturalist-open-data.s3.amazonaws.com/photos/430856165/medium.jpeg,Cycloneda sanguinea,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
241924268,bc273587-ac45-4e26-a1e9-fc70976a2c6a,3003602,birdingtexan,Chet Burrier,CC-BY,https://www.inaturalist.org/observations/241924268,https://inaturalist-open-data.s3.amazonaws.com/photos/431228260/medium.jpeg,Spotless Lady Beetle,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
242024186,06b5688b-fc5b-4e57-bd25-7ed356fd6ab9,3003602,birdingtexan,Chet Burrier,CC-BY,https://www.inaturalist.org/observations/242024186,https://inaturalist-open-data.s3.amazonaws.com/photos/431427720/medium.jpeg,Spotless Lady Beetle,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
242173670,9e362a61-1abe-4d54-bdfd-62dc9175ddfc,7266671,ni_ki,ni_ki,CC-BY,https://www.inaturalist.org/observations/242173670,https://inaturalist-open-data.s3.amazonaws.com/photos/431711857/medium.jpeg,Spotless Lady Beetle,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
242189894,abe72107-46ad-47ff-95dc-8e2395049b45,3786877,aiveris,Aiveris,CC-BY,https://www.inaturalist.org/observations/242189894,https://inaturalist-open-data.s3.amazonaws.com/photos/431744895/medium.jpeg,Spotless Lady Beetle,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
242727362,b689e546-ed4c-4e13-83a4-8565c0f56fde,347600,rachall,Rachel Allingham,CC-BY,https://www.inaturalist.org/observations/242727362,https://inaturalist-open-data.s3.amazonaws.com/photos/432737178/medium.jpeg,Spotless Lady Beetle,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
242763110,2f1a61a4-6cb7-4c80-9a0e-200b1e9bd565,262841,hydrocycler,Hydrocycler (Elizabeth Dougherty),CC-BY,https://www.inaturalist.org/observations/242763110,https://inaturalist-open-data.s3.amazonaws.com/photos/432797296/medium.jpeg,Spotless Lady Beetle,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
242763114,3caaff39-61ca-42d4-9941-9602f7519fcd,262841,hydrocycler,Hydrocycler (Elizabeth Dougherty),CC-BY,https://www.inaturalist.org/observations/242763114,https://inaturalist-open-data.s3.amazonaws.com/photos/432797328/medium.jpeg,Spotless Lady Beetle,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
242763115,f3b24695-1f42-4480-a337-fb80c70c66da,262841,hydrocycler,Hydrocycler (Elizabeth Dougherty),CC-BY,https://www.inaturalist.org/observations/242763115,https://inaturalist-open-data.s3.amazonaws.com/photos/432797386/medium.jpeg,Spotless Lady Beetle,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
242763116,ed641a80-c83e-4537-8192-139c7dd08e0d,262841,hydrocycler,Hydrocycler (Elizabeth Dougherty),CC-BY,https://www.inaturalist.org/observations/242763116,https://inaturalist-open-data.s3.amazonaws.com/photos/432797454/medium.jpeg,Spotless Lady Beetle,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
242955887,7f5a7059-4c4d-406d-ac7d-36b0e77eeaaa,347600,rachall,Rachel Allingham,CC-BY,https://www.inaturalist.org/observations/242955887,https://inaturalist-open-data.s3.amazonaws.com/photos/433167667/medium.jpeg,Spotless Lady Beetle,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
